segundo,dado1,dado2
-14.94600E-03,-336.48265E-03,-15.33046496E+00
-14.92250E-03,-461.10576E-03,-15.24403280E+00
-14.89900E-03,-461.10576E-03,-15.33046496E+00
-14.87550E-03,-461.10576E-03,-15.24403280E+00
-14.85200E-03,-461.10576E-03,-15.33046496E+00
-14.82850E-03,-585.72888E-03,-15.33046496E+00
-14.80500E-03,-585.72888E-03,-15.15760064E+00
-14.78150E-03,-648.04043E-03,-15.33046496E+00
-14.75800E-03,-585.72888E-03,-15.33046496E+00
-14.73450E-03,-710.35199E-03,-15.33046496E+00
-14.71100E-03,-834.97510E-03,-15.33046496E+00
-14.68750E-03,-834.97510E-03,-15.33046496E+00
-14.66400E-03,-834.97510E-03,-15.15760064E+00
-14.64050E-03,-834.97510E-03,-15.33046496E+00
-14.61700E-03,-959.59821E-03,-15.33046496E+00
-14.59350E-03,-959.59821E-03,-15.33046496E+00
-14.57000E-03,-959.59821E-03,-15.15760064E+00
-14.54650E-03,-1.08422133E+00,-15.33046496E+00
-14.52300E-03,-1.08422133E+00,-15.33046496E+00
-14.49950E-03,-1.14653288E+00,-15.33046496E+00
-14.47600E-03,-1.20884444E+00,-15.15760064E+00
-14.45250E-03,-1.20884444E+00,-15.24403280E+00
-14.42900E-03,-1.20884444E+00,-15.33046496E+00
-14.40550E-03,-1.33346755E+00,-15.33046496E+00
-14.38200E-03,-1.33346755E+00,-15.33046496E+00
-14.35850E-03,-1.33346755E+00,-15.33046496E+00
-14.33500E-03,-1.33346755E+00,-15.33046496E+00
-14.31150E-03,-1.45809066E+00,-15.24403280E+00
-14.28800E-03,-1.45809066E+00,-15.33046496E+00
-14.26450E-03,-1.45809066E+00,-15.33046496E+00
-14.24100E-03,-1.45809066E+00,-15.33046496E+00
-14.21750E-03,-1.52040222E+00,-15.33046496E+00
-14.19400E-03,-1.58271378E+00,-15.33046496E+00
-14.17050E-03,-1.58271378E+00,-15.33046496E+00
-14.14700E-03,-1.58271378E+00,-15.15760064E+00
-14.12350E-03,-1.70733689E+00,-15.33046496E+00
-14.10000E-03,-1.70733689E+00,-15.33046496E+00
-14.07650E-03,-1.70733689E+00,-15.24403280E+00
-14.05300E-03,-1.70733689E+00,-15.33046496E+00
-14.02950E-03,-1.76964844E+00,-15.24403280E+00
-14.00600E-03,-1.83196000E+00,-15.33046496E+00
-13.98250E-03,-1.89427156E+00,-15.33046496E+00
-13.95900E-03,-1.83196000E+00,-15.33046496E+00
-13.93550E-03,-1.95658311E+00,-15.24403280E+00
-13.91200E-03,-1.95658311E+00,-15.33046496E+00
-13.88850E-03,-2.01889467E+00,-15.24403280E+00
-13.86500E-03,-1.95658311E+00,-15.15760064E+00
-13.84150E-03,-2.01889467E+00,-15.15760064E+00
-13.81800E-03,-2.08120622E+00,-15.33046496E+00
-13.79450E-03,-2.08120622E+00,-15.41689712E+00
-13.77100E-03,-2.08120622E+00,-15.33046496E+00
-13.74750E-03,-2.14351778E+00,-15.33046496E+00
-13.72400E-03,-2.20582934E+00,-15.33046496E+00
-13.70050E-03,-2.20582934E+00,-15.33046496E+00
-13.67700E-03,-2.20582934E+00,-15.33046496E+00
-13.65350E-03,-2.20582934E+00,-15.33046496E+00
-13.63000E-03,-2.33045245E+00,-15.33046496E+00
-13.60650E-03,-2.33045245E+00,-15.33046496E+00
-13.58300E-03,-2.33045245E+00,-15.33046496E+00
-13.55950E-03,-2.39276401E+00,-15.24403280E+00
-13.53600E-03,-2.33045245E+00,-15.33046496E+00
-13.51250E-03,-2.39276401E+00,-15.33046496E+00
-13.48900E-03,-2.45507556E+00,-15.33046496E+00
-13.46550E-03,-2.45507556E+00,-15.24403280E+00
-13.44200E-03,-2.45507556E+00,-15.33046496E+00
-13.41850E-03,-2.45507556E+00,-15.24403280E+00
-13.39500E-03,-2.45507556E+00,-15.33046496E+00
-13.37150E-03,-2.57969867E+00,-15.33046496E+00
-13.34800E-03,-2.45507556E+00,-15.33046496E+00
-13.32450E-03,-2.51738712E+00,-15.33046496E+00
-13.30100E-03,-2.57969867E+00,-15.33046496E+00
-13.27750E-03,-2.57969867E+00,-15.33046496E+00
-13.25400E-03,-2.57969867E+00,-15.33046496E+00
-13.23050E-03,-2.57969867E+00,-15.24403280E+00
-13.20700E-03,-2.57969867E+00,-15.33046496E+00
-13.18350E-03,-2.57969867E+00,-15.15760064E+00
-13.16000E-03,-2.70432179E+00,-15.33046496E+00
-13.13650E-03,-2.57969867E+00,-15.24403280E+00
-13.11300E-03,-2.57969867E+00,-15.33046496E+00
-13.08950E-03,-2.70432179E+00,-15.33046496E+00
-13.06600E-03,-2.57969867E+00,-15.33046496E+00
-13.04250E-03,-2.70432179E+00,-15.24403280E+00
-13.01900E-03,-2.57969867E+00,-15.33046496E+00
-12.99550E-03,-2.70432179E+00,-15.33046496E+00
-12.97200E-03,-2.70432179E+00,-15.33046496E+00
-12.94850E-03,-2.70432179E+00,-15.15760064E+00
-12.92500E-03,-2.70432179E+00,-15.33046496E+00
-12.90150E-03,-2.82894490E+00,-15.24403280E+00
-12.87800E-03,-2.82894490E+00,-15.15760064E+00
-12.85450E-03,-2.76663334E+00,-15.33046496E+00
-12.83100E-03,-2.82894490E+00,-15.33046496E+00
-12.80750E-03,-2.82894490E+00,-15.33046496E+00
-12.78400E-03,-2.82894490E+00,-15.33046496E+00
-12.76050E-03,-2.82894490E+00,-15.24403280E+00
-12.73700E-03,-2.82894490E+00,-15.33046496E+00
-12.71350E-03,-2.76663334E+00,-15.33046496E+00
-12.69000E-03,-2.82894490E+00,-15.33046496E+00
-12.66650E-03,-2.89125646E+00,-15.33046496E+00
-12.64300E-03,-2.82894490E+00,-15.15760064E+00
-12.61950E-03,-2.76663334E+00,-15.33046496E+00
-12.59600E-03,-2.70432179E+00,-15.15760064E+00
-12.57250E-03,-2.76663334E+00,-15.33046496E+00
-12.54900E-03,-2.70432179E+00,-15.15760064E+00
-12.52550E-03,-2.70432179E+00,-15.15760064E+00
-12.50200E-03,-2.82894490E+00,-15.33046496E+00
-12.47850E-03,-2.76663334E+00,-15.33046496E+00
-12.45500E-03,-2.70432179E+00,-15.33046496E+00
-12.43150E-03,-2.76663334E+00,-15.33046496E+00
-12.40800E-03,-2.70432179E+00,-15.33046496E+00
-12.38450E-03,-2.64201023E+00,-15.24403280E+00
-12.36100E-03,-2.70432179E+00,-15.33046496E+00
-12.33750E-03,-2.70432179E+00,-15.33046496E+00
-12.31400E-03,-2.57969867E+00,-15.50332928E+00
