segundo,dado1,dado2
-308.7400E-06,-152.8772116E-03,-5.6399627924E+00
-308.3100E-06,-239.3093705E-03,-5.6399627924E+00
-307.8800E-06,-152.8772116E-03,-5.6399627924E+00
-307.4500E-06,-66.4450526E-03,-5.0610682964E+00
-307.0200E-06,+19.9871063E-03,-5.0610682964E+00
-306.5900E-06,+19.9871063E-03,-4.7716210485E+00
-306.1600E-06,+19.9871063E-03,-4.4821738005E+00
-305.7300E-06,+192.8514242E-03,-4.7716210484E+00
-305.3000E-06,+192.8514242E-03,-4.4821738005E+00
-304.8700E-06,+365.7157421E-03,-3.9032793045E+00
-304.4400E-06,+365.7157421E-03,-3.9032793045E+00
-304.0100E-06,+365.7157421E-03,-3.6138320565E+00
-303.5800E-06,+365.7157421E-03,-3.3243848085E+00
-303.1500E-06,+538.5800600E-03,-3.3243848085E+00
-302.7200E-06,+711.4443779E-03,-2.7454903126E+00
-302.2900E-06,+797.8765369E-03,-3.0349375606E+00
-301.8600E-06,+711.4443779E-03,-2.7454903126E+00
-301.4300E-06,+884.3086958E-03,-2.7454903126E+00
-301.0000E-06,+884.3086958E-03,-2.7454903126E+00
-300.5700E-06,+1.0571730137E+00,-2.4560430645E+00
-300.1400E-06,+1.0571730137E+00,-2.1665958166E+00
-299.7100E-06,+1.0571730137E+00,-1.5877013206E+00
-299.2800E-06,+1.0571730137E+00,-1.5877013207E+00
-298.8500E-06,+1.2300373316E+00,-1.5877013206E+00
-298.4200E-06,+1.4029016495E+00,-1.5877013206E+00
-297.9900E-06,+1.4029016495E+00,-1.0088068247E+00
-297.5600E-06,+1.4029016495E+00,-1.0088068247E+00
-297.1300E-06,+1.4893338084E+00,-1.0088068247E+00
-296.7000E-06,+1.5757659674E+00,-1.0088068247E+00
-296.2700E-06,+1.6621981263E+00,-429.9123287E-03
-295.8400E-06,+1.7486302853E+00,-429.9123287E-03
-295.4100E-06,+1.7486302853E+00,-429.9123287E-03
-294.9800E-06,+1.9214946031E+00,+148.9821672E-03
-294.5500E-06,+1.8350624442E+00,+438.4294153E-03
-294.1200E-06,+1.7486302853E+00,+148.9821672E-03
-293.6900E-06,+1.9214946032E+00,+727.8766632E-03
-293.2600E-06,+1.9214946032E+00,+727.8766632E-03
-292.8300E-06,+2.0943589211E+00,+727.8766632E-03
-292.4000E-06,+1.9214946032E+00,+1.3067711592E+00
-291.9700E-06,+2.0943589211E+00,+1.5962184072E+00
-291.5400E-06,+2.2672232389E+00,+1.8856656551E+00
-291.1100E-06,+2.1807910800E+00,+1.8856656551E+00
-290.6800E-06,+2.0943589211E+00,+1.8856656551E+00
-290.2500E-06,+2.2672232389E+00,+2.1751129032E+00
-289.8200E-06,+2.2672232389E+00,+2.4645601511E+00
-289.3900E-06,+2.3536553979E+00,+2.4645601511E+00
-288.9600E-06,+2.2672232389E+00,+2.4645601511E+00
-288.5300E-06,+2.2672232389E+00,+2.4645601511E+00
-288.1000E-06,+2.2672232389E+00,+3.0434546471E+00
-287.6700E-06,+2.3536553979E+00,+3.0434546471E+00
-287.2400E-06,+2.4400875568E+00,+3.0434546471E+00
-286.8100E-06,+2.4400875568E+00,+3.6223491430E+00
-286.3800E-06,+2.4400875568E+00,+4.2012436390E+00
-285.9500E-06,+2.5265197158E+00,+3.6223491430E+00
-285.5200E-06,+2.6129518747E+00,+4.2012436390E+00
-285.0900E-06,+2.4400875568E+00,+4.2012436390E+00
-284.6600E-06,+2.4400875568E+00,+4.2012436390E+00
-284.2300E-06,+2.6129518747E+00,+4.4906908869E+00
-283.8000E-06,+2.6129518747E+00,+4.7801381350E+00
-283.3700E-06,+2.5265197158E+00,+4.7801381350E+00
-282.9400E-06,+2.6129518747E+00,+4.7801381350E+00
-282.5100E-06,+2.5265197158E+00,+5.3590326309E+00
-282.0800E-06,+2.6129518747E+00,+5.3590326310E+00
-281.6500E-06,+2.5265197158E+00,+5.6484798788E+00
-281.2200E-06,+2.6129518747E+00,+5.9379271269E+00
-280.7900E-06,+2.5265197158E+00,+5.9379271269E+00
